INFO  2017-09-30 05:47:51,903 Cards need storing in DB: 31634                                                            =>[main] CardScanner.scan 
DEBUG 2017-09-30 07:11:13,443 Player..: 2290 - Plains[405] Plains[405] Plains[405] Fluctuator[650] Mountain[425]         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:11:13,443 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:11:13,443 2295 total Score (life:0 permanents:2290 hand:5)                                           =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:11:13,445 Player..: 2290 - Plains[405] Plains[405] Plains[405] Fluctuator[650] Mountain[425]         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:11:13,446 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:11:13,446 2295 total Score (life:0 permanents:2290 hand:5)                                           =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:11:13,446 Sim Prio .....[5]#1 <2295> - (Pass)                                                        =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 07:11:13,446 Sim Prio ..[6]#1 <2295> - (Play Mountain)                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:11:13,446 Sim Prio [6] #1 <2295> (Play Mountain) -> [5][Pass]<2295>                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:11:13,446 Sim Prio [6] -- Saved best node yet <2295> [Play Mountain]                                 =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 07:11:13,447 Player..: 1865 - Plains[405] Plains[405] Plains[405] Fluctuator[650]                       =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:11:13,448 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:11:13,448 1875 total Score (life:0 permanents:1865 hand:10)                                          =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:11:13,448 Sim Prio ..[6]#2 <1875> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:11:13,448 Sim Prio [6] #2 <1875> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:11:13,448 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 4                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:11:13,448 ===> Act [PlayerA] Action: Play Mountain                                                   =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 07:11:13,450 Priority -- Step: Precombat Main            ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:11:13,450 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:11:13,450 -> Hand: [Silvercoat Lion;]                                                                =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:11:13,450 -> Permanents: [Plains(tapped);Plains(tapped);Plains(tapped);Fluctuator;Mountain;]         =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:11:13,450 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:11:13,451 -> Hand: []                                                                                =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:11:13,451 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:11:13,451 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:11:13,451 simulating -- continuing previous action chain                                             =>[main] ComputerPlayer6.getNextAction 
DEBUG 2017-09-30 07:11:13,452 Next Action exists!                                                                        =>[main] ComputerPlayer7.calculatePreCombatActions 
INFO  2017-09-30 07:11:13,452 ===> Act [PlayerA] Action: Pass                                                            =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 07:11:13,455 Priority -- Step: Begin Combat              ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 07:11:13,456 Winner: Game is a draw                                                                     =>[main] CardTestPlayerAPIImpl.execute 
INFO  2017-09-30 07:11:13,456 Test has been executed. Execution time: 368 ms                                             =>[main] CardTestPlayerAPIImpl.execute 
INFO  2017-09-30 07:12:59,980 Cards need storing in DB: 9                                                                =>[main] CardScanner.scan 
INFO  2017-09-30 07:12:59,982 Cards need storing in DB: 9                                                                =>[main] CardScanner.scan 
INFO  2017-09-30 07:13:00,606 ======================= Turn: 1 [PlayerA] =========================================        =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:13:00,606 ======================= Turn: 1 [PlayerA] =========================================        =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:13:00,613 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,613 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,613 -> Hand: [Silvercoat Lion;Akroma's Vengeance;]                                             =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,614 -> Hand: [Silvercoat Lion;Akroma's Vengeance;]                                             =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,614 -> Permanents: [Plains;Plains;Plains;Fluctuator;]                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,615 -> Permanents: [Plains;Plains;Plains;Fluctuator;]                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,615 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,615 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,616 -> Hand: []                                                                                =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,615 -> Hand: []                                                                                =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,616 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,616 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,617 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:13:00,617 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:13:00,651 ADDED ACTIONS (3)  [Cast Silvercoat Lion, Cycling {3} <i>({3},Discard this card: Draw a card.)</i>, Pass] =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,651 ADDED ACTIONS (3)  [Cast Silvercoat Lion, Cycling {3} <i>({3},Discard this card: Draw a card.)</i>, Pass] =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,729 Sim Prio [6] #1 <3290> (Cast Silvercoat Lion) -> [5][Pass]<3290>                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,729 Sim Prio [6] -- Saved best node yet <3290> [Cast Silvercoat Lion]                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,730 Sim Prio [6] #1 <3290> (Cast Silvercoat Lion) -> [5][Pass]<3290>                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,730 Sim Prio [6] -- Saved best node yet <3290> [Cast Silvercoat Lion]                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,767 Sim Prio [6] #2 <3670> (Cycling {3} <i>({3},Discard this card: Draw a card.)</i>) -> [5][Play Mountain]<3670> -> [4][Cast Silvercoat Lion]<3670> -> [3][Pass]<3670> =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,768 Sim Prio [6] -- Saved best node yet <3670> [Cycling {3} <i>({3},Discard this card: Draw a card.)</i>] =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,769 Sim Prio [6] #3 <1935> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,770 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 10                                 =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,773 ===> Act [PlayerA] Action: Cycling {3} <i>({3},Discard this card: Draw a card.)</i>        =>[main] ComputerPlayer6.act 
INFO  2017-09-30 07:13:00,780 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,781 -> Hand: [Silvercoat Lion;Mountain;]                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,782 -> Permanents: [Plains(tapped);Plains(tapped);Plains(tapped);Fluctuator;]                  =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,782 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,783 -> Hand: []                                                                                =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,783 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:13:00,784 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:13:00,789 Sim Prio [6] #2 <3690> (Cycling {3} <i>({3},Discard this card: Draw a card.)</i>) -> [5][Play Mountain]<3690> -> [4][Cast Silvercoat Lion]<3690> -> [3][Pass]<3690> =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,790 Sim Prio [6] -- Saved best node yet <3690> [Cycling {3} <i>({3},Discard this card: Draw a card.)</i>] =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,791 Sim Prio [6] #3 <1935> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,792 ADDED ACTIONS (2)  [Play Mountain, Pass]                                                   =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:13:00,804 Sim Prio [6] #1 <2295> (Play Mountain) -> [5][Pass]<2295>                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
